snapshot,prefix_length,full_length,fraction,cid,cid_normalized,compression_gain,n_particles_total,box_length,nbins,snapshot_num
snapshot_821.xyz,20000,32768,0.6103515625,0.0955319,0.9359907901827267,0.06400920981727332,4000,16.757672110741936,32,821
snapshot_821.xyz,24576,32768,0.75,0.0948732,0.935033755482186,0.06496624451781396,4000,16.757672110741936,32,821
snapshot_821.xyz,28000,32768,0.8544921875,0.0944338,0.9246521556071243,0.07534784439287567,4000,16.757672110741936,32,821
snapshot_821.xyz,32768,32768,1.0,0.0938561,0.9368652738543236,0.06313472614567639,4000,16.757672110741936,32,821
snapshot_822.xyz,2048,32768,0.0625,0.110545,0.9367029614879465,0.06329703851205348,4000,16.757672110741936,32,822
snapshot_822.xyz,4096,32768,0.125,0.105276,0.9321409598016646,0.06785904019833544,4000,16.757672110741936,32,822
snapshot_822.xyz,8192,32768,0.25,0.100334,0.9406724044176933,0.059327595582306714,4000,16.757672110741936,32,822
snapshot_822.xyz,12000,32768,0.3662109375,0.0979286,0.9402740304755687,0.05972596952443132,4000,16.757672110741936,32,822
snapshot_822.xyz,16384,32768,0.5,0.096971,0.9288498931982107,0.07115010680178935,4000,16.757672110741936,32,822
snapshot_822.xyz,20000,32768,0.6103515625,0.0965144,0.9416130889081844,0.058386911091815596,4000,16.757672110741936,32,822
snapshot_822.xyz,24576,32768,0.75,0.0957786,0.9464756163842089,0.05352438361579115,4000,16.757672110741936,32,822
snapshot_822.xyz,28000,32768,0.8544921875,0.0953986,0.9422083950617284,0.057791604938271623,4000,16.757672110741936,32,822
snapshot_822.xyz,32768,32768,1.0,0.0946922,0.9445605985037406,0.055439401496259366,4000,16.757672110741936,32,822
snapshot_823.xyz,2048,32768,0.0625,0.113041,0.9381618696676958,0.06183813033230423,4000,16.757672110741936,32,823
snapshot_823.xyz,4096,32768,0.125,0.107536,0.9675550197045222,0.03244498029547782,4000,16.757672110741936,32,823
snapshot_823.xyz,8192,32768,0.25,0.101554,0.9521104048302114,0.047889595169788635,4000,16.757672110741936,32,823
snapshot_823.xyz,12000,32768,0.3662109375,0.099141,0.9550788023582908,0.04492119764170921,4000,16.757672110741936,32,823
snapshot_823.xyz,16384,32768,0.5,0.0973633,0.941982391640867,0.058017608359133055,4000,16.757672110741936,32,823
snapshot_823.xyz,20000,32768,0.6103515625,0.0967326,0.952824018439353,0.04717598156064695,4000,16.757672110741936,32,823
snapshot_823.xyz,24576,32768,0.75,0.09605,0.9457929200925606,0.05420707990743945,4000,16.757672110741936,32,823
snapshot_823.xyz,28000,32768,0.8544921875,0.0953986,0.9459454635597422,0.05405453644025782,4000,16.757672110741936,32,823
snapshot_823.xyz,32768,32768,1.0,0.0948315,0.9368850029638411,0.06311499703615886,4000,16.757672110741936,32,823
snapshot_824.xyz,2048,32768,0.0625,0.108042,0.9419364963121829,0.0580635036878171,4000,16.757672110741936,32,824
snapshot_824.xyz,4096,32768,0.125,0.102557,0.9302897262386385,0.06971027376136152,4000,16.757672110741936,32,824
snapshot_824.xyz,8192,32768,0.25,0.0993568,0.9272942779545856,0.07270572204541437,4000,16.757672110741936,32,824
snapshot_824.xyz,12000,32768,0.3662109375,0.0979286,0.9402740304755687,0.05972596952443132,4000,16.757672110741936,32,824
snapshot_824.xyz,16384,32768,0.5,0.0973633,0.9407991110252198,0.05920088897478015,4000,16.757672110741936,32,824
snapshot_824.xyz,20000,32768,0.6103515625,0.0967326,0.9507823864753293,0.04921761352467069,4000,16.757672110741936,32,824
snapshot_824.xyz,24576,32768,0.75,0.095869,0.9448479771349726,0.055152022865027406,4000,16.757672110741936,32,824
snapshot_824.xyz,28000,32768,0.8544921875,0.0955593,0.9475389191869112,0.052461080813088756,4000,16.757672110741936,32,824
snapshot_824.xyz,32768,32768,1.0,0.0950404,0.94803391521197,0.05196608478803,4000,16.757672110741936,32,824
snapshot_825.xyz,2048,32768,0.0625,0.11221,0.9575212479093422,0.04247875209065777,4000,16.757672110741936,32,825
snapshot_825.xyz,4096,32768,0.125,0.105728,0.9361430848238003,0.06385691517619974,4000,16.757672110741936,32,825
snapshot_825.xyz,8192,32768,0.25,0.100334,0.9321948862791735,0.06780511372082654,4000,16.757672110741936,32,825
snapshot_825.xyz,12000,32768,0.3662109375,0.0979286,0.9512987896096831,0.04870121039031694,4000,16.757672110741936,32,825
snapshot_825.xyz,16384,32768,0.5,0.0971018,0.939452399380805,0.06054760061919495,4000,16.757672110741936,32,825
snapshot_825.xyz,20000,32768,0.6103515625,0.0965144,0.9456170087689217,0.05438299123107826,4000,16.757672110741936,32,825
snapshot_825.xyz,24576,32768,0.75,0.0952354,0.9361124490096819,0.06388755099031806,4000,16.757672110741936,32,825
snapshot_825.xyz,28000,32768,0.8544921875,0.0949967,0.9345469749139204,0.06545302508607964,4000,16.757672110741936,32,825
snapshot_825.xyz,32768,32768,1.0,0.0944136,0.9391771446761101,0.06082285532388987,4000,16.757672110741936,32,825
snapshot_826.xyz,2048,32768,0.0625,0.11221,0.9376854103470464,0.062314589652953556,4000,16.757672110741936,32,826
snapshot_826.xyz,4096,32768,0.125,0.105276,0.9321409598016646,0.06785904019833544,4000,16.757672110741936,32,826
snapshot_826.xyz,8192,32768,0.25,0.10131,0.9519916556254052,0.04800834437459478,4000,16.757672110741936,32,826
snapshot_826.xyz,12000,32768,0.3662109375,0.0986216,0.9438105901830744,0.05618940981692555,4000,16.757672110741936,32,826
snapshot_826.xyz,16384,32768,0.5,0.0971018,0.9418215324927256,0.0581784675072744,4000,16.757672110741936,32,826
snapshot_826.xyz,20000,32768,0.6103515625,0.0965144,0.9396238171268352,0.06037618287316482,4000,16.757672110741936,32,826
snapshot_826.xyz,24576,32768,0.75,0.0954165,0.937892564014351,0.06210743598564905,4000,16.757672110741936,32,826
snapshot_826.xyz,28000,32768,0.8544921875,0.0950771,0.9435060037709636,0.05649399622903639,4000,16.757672110741936,32,826
snapshot_826.xyz,32768,32768,1.0,0.0944833,0.9411718415364233,0.058828158463576696,4000,16.757672110741936,32,826
snapshot_827.xyz,2048,32768,0.0625,0.110545,0.9500257820556892,0.049974217944310784,4000,16.757672110741936,32,827
snapshot_827.xyz,4096,32768,0.125,0.103011,0.9306092581216349,0.06939074187836514,4000,16.757672110741936,32,827
snapshot_827.xyz,8192,32768,0.25,0.0993568,0.9231158019919725,0.07688419800802748,4000,16.757672110741936,32,827
snapshot_827.xyz,12000,32768,0.3662109375,0.0984484,0.9375145224264356,0.062485477573564374,4000,16.757672110741936,32,827
snapshot_827.xyz,16384,32768,0.5,0.0971018,0.9335903623724869,0.06640963762751306,4000,16.757672110741936,32,827
snapshot_827.xyz,20000,32768,0.6103515625,0.0965144,0.9446082173547087,0.05539178264529132,4000,16.757672110741936,32,827
snapshot_827.xyz,24576,32768,0.75,0.0954165,0.9313015470206432,0.06869845297935684,4000,16.757672110741936,32,827
snapshot_827.xyz,28000,32768,0.8544921875,0.0951575,0.9398271604938272,0.060172839506172804,4000,16.757672110741936,32,827
snapshot_827.xyz,32768,32768,1.0,0.0946226,0.9393126588310038,0.06068734116899621,4000,16.757672110741936,32,827
snapshot_828.xyz,2048,32768,0.0625,0.113041,0.9784473431373398,0.02155265686266017,4000,16.757672110741936,32,828
snapshot_828.xyz,4096,32768,0.125,0.103917,0.9349930719260044,0.06500692807399555,4000,16.757672110741936,32,828
snapshot_828.xyz,8192,32768,0.25,0.100334,0.9343042583504829,0.06569574164951708,4000,16.757672110741936,32,828
snapshot_828.xyz,12000,32768,0.3662109375,0.0986216,0.9469279589818433,0.05307204101815666,4000,16.757672110741936,32,828
snapshot_828.xyz,16384,32768,0.5,0.0982779,0.9460805360082404,0.05391946399175962,4000,16.757672110741936,32,828
snapshot_828.xyz,20000,32768,0.6103515625,0.097278,0.9541081043969516,0.045891895603048405,4000,16.757672110741936,32,828
snapshot_828.xyz,24576,32768,0.75,0.0964118,0.9552816447857321,0.044718355214267924,4000,16.757672110741936,32,828
snapshot_828.xyz,28000,32768,0.8544921875,0.095961,0.9507678589121173,0.04923214108788265,4000,16.757672110741936,32,828
snapshot_828.xyz,32768,32768,1.0,0.0952493,0.9435949000921311,0.056405099907868905,4000,16.757672110741936,32,828
snapshot_829.xyz,2048,32768,0.0625,0.115531,0.9789518281574376,0.021048171842562358,4000,16.757672110741936,32,829
snapshot_829.xyz,4096,32768,0.125,0.107084,0.9557572674288876,0.04424273257111244,4000,16.757672110741936,32,829
snapshot_829.xyz,8192,32768,0.25,0.102285,0.9503214657350973,0.04967853426490265,4000,16.757672110741936,32,829
snapshot_829.xyz,12000,32768,0.3662109375,0.099141,0.9503455680064418,0.049654431993558235,4000,16.757672110741936,32,829
snapshot_829.xyz,16384,32768,0.5,0.096971,0.9417403127124405,0.05825968728755948,4000,16.757672110741936,32,829
snapshot_829.xyz,20000,32768,0.6103515625,0.0964053,0.9395495477935443,0.06045045220645573,4000,16.757672110741936,32,829
snapshot_829.xyz,24576,32768,0.75,0.0954165,0.9313015470206432,0.06869845297935684,4000,16.757672110741936,32,829
snapshot_829.xyz,28000,32768,0.8544921875,0.0948359,0.9344359050152725,0.06556409498472748,4000,16.757672110741936,32,829
snapshot_829.xyz,32768,32768,1.0,0.0941349,0.9383462918660286,0.06165370813397142,4000,16.757672110741936,32,829
snapshot_830.xyz,2048,32768,0.0625,0.109712,0.9496325661510764,0.050367433848923615,4000,16.757672110741936,32,830
snapshot_830.xyz,4096,32768,0.125,0.10437,0.9467353640173436,0.053264635982656405,4000,16.757672110741936,32,830
snapshot_830.xyz,8192,32768,0.25,0.0996012,0.9212353283942395,0.0787646716057605,4000,16.757672110741936,32,830
snapshot_830.xyz,12000,32768,0.3662109375,0.0981019,0.9357475342910014,0.06425246570899856,4000,16.757672110741936,32,830
snapshot_830.xyz,16384,32768,0.5,0.0973633,0.9467546358871635,0.053245364112836535,4000,16.757672110741936,32,830
snapshot_830.xyz,20000,32768,0.6103515625,0.0965144,0.9386277656212011,0.06137223437879891,4000,16.757672110741936,32,830
snapshot_830.xyz,24576,32768,0.75,0.0956881,0.9439023427866831,0.05609765721331694,4000,16.757672110741936,32,830
snapshot_830.xyz,28000,32768,0.8544921875,0.0951575,0.9405703271720867,0.05942967282791334,4000,16.757672110741936,32,830
snapshot_830.xyz,32768,32768,1.0,0.0945529,0.9354078866662708,0.06459211333372916,4000,16.757672110741936,32,830
snapshot_831.xyz,2048,32768,0.0625,0.107207,0.9414693691162006,0.058530630883799395,4000,16.757672110741936,32,831
snapshot_831.xyz,4096,32768,0.125,0.103917,0.9312226682916338,0.0687773317083662,4000,16.757672110741936,32,831
snapshot_831.xyz,8192,32768,0.25,0.0991124,0.9356140201825682,0.06438597981743177,4000,16.757672110741936,32,831
snapshot_831.xyz,12000,32768,0.3662109375,0.0972352,0.9259613370155222,0.07403866298447781,4000,16.757672110741936,32,831
snapshot_831.xyz,16384,32768,0.5,0.0959244,0.9199704610190949,0.08002953898090515,4000,16.757672110741936,32,831
snapshot_831.xyz,20000,32768,0.6103515625,0.096187,0.9454196972675447,0.05458030273245529,4000,16.757672110741936,32,831
snapshot_831.xyz,24576,32768,0.75,0.0951449,0.9311043695258601,0.06889563047413994,4000,16.757672110741936,32,831
snapshot_831.xyz,28000,32768,0.8544921875,0.0948359,0.9448630068745641,0.05513699312543585,4000,16.757672110741936,32,831
snapshot_831.xyz,32768,32768,1.0,0.0943439,0.9384838055069233,0.06151619449307666,4000,16.757672110741936,32,831
snapshot_832.xyz,2048,32768,0.0625,0.11221,0.9926486849904017,0.0073513150095982915,4000,16.757672110741936,32,832
snapshot_832.xyz,4096,32768,0.125,0.106181,0.9710995875289233,0.028900412471076664,4000,16.757672110741936,32,832
snapshot_832.xyz,8192,32768,0.25,0.101554,0.9564685051235684,0.0435314948764316,4000,16.757672110741936,32,832
snapshot_832.xyz,12000,32768,0.3662109375,0.100525,0.9620261644320672,0.03797383556793277,4000,16.757672110741936,32,832
snapshot_832.xyz,16384,32768,0.5,0.0989307,0.9535489156626507,0.046451084337349346,4000,16.757672110741936,32,832
snapshot_832.xyz,20000,32768,0.6103515625,0.098041,0.9595493961281736,0.04045060387182642,4000,16.757672110741936,32,832
snapshot_832.xyz,24576,32768,0.75,0.0965927,0.9486147802602505,0.05138521973974952,4000,16.757672110741936,32,832
snapshot_832.xyz,28000,32768,0.8544921875,0.0958807,0.9462222441527681,0.05377775584723188,4000,16.757672110741936,32,832
snapshot_832.xyz,32768,32768,1.0,0.0950404,0.950658776552116,0.04934122344788405,4000,16.757672110741936,32,832
snapshot_833.xyz,2048,32768,0.0625,0.108877,0.9161568818841982,0.0838431181158018,4000,16.757672110741936,32,833
snapshot_833.xyz,4096,32768,0.125,0.103917,0.9274908292500066,0.07250917074999341,4000,16.757672110741936,32,833
snapshot_833.xyz,8192,32768,0.25,0.10009,0.9320321448193017,0.06796785518069826,4000,16.757672110741936,32,833
snapshot_833.xyz,12000,32768,0.3662109375,0.0982751,0.938940056943038,0.06105994305696205,4000,16.757672110741936,32,833
snapshot_833.xyz,16384,32768,0.5,0.0971018,0.9418215324927256,0.0581784675072744,4000,16.757672110741936,32,833
snapshot_833.xyz,20000,32768,0.6103515625,0.0962962,0.93061386215161,0.06938613784838998,4000,16.757672110741936,32,833
snapshot_833.xyz,24576,32768,0.75,0.0955975,0.9355335910358663,0.06446640896413369,4000,16.757672110741936,32,833
snapshot_833.xyz,28000,32768,0.8544921875,0.0951575,0.9390851672752394,0.060914832724760615,4000,16.757672110741936,32,833
snapshot_833.xyz,32768,32768,1.0,0.0945529,0.9366959571243176,0.06330404287568236,4000,16.757672110741936,32,833
snapshot_834.xyz,2048,32768,0.0625,0.108042,0.9219544663276104,0.07804553367238964,4000,16.757672110741936,32,834
snapshot_834.xyz,4096,32768,0.125,0.10437,0.9390689388350039,0.060931061164996136,4000,16.757672110741936,32,834
snapshot_834.xyz,8192,32768,0.25,0.0986235,0.9267471034307784,0.07325289656922163,4000,16.757672110741936,32,834
snapshot_834.xyz,12000,32768,0.3662109375,0.0968883,0.9241715790076117,0.07582842099238829,4000,16.757672110741936,32,834
snapshot_834.xyz,16384,32768,0.5,0.0965787,0.9427002703784323,0.05729972962156771,4000,16.757672110741936,32,834
snapshot_834.xyz,20000,32768,0.6103515625,0.0960779,0.9403360933309843,0.059663906669015665,4000,16.757672110741936,32,834
snapshot_834.xyz,24576,32768,0.75,0.0952354,0.9295339417305157,0.07046605826948427,4000,16.757672110741936,32,834
snapshot_834.xyz,28000,32768,0.8544921875,0.0947555,0.9433101045296168,0.05668989547038317,4000,16.757672110741936,32,834
snapshot_834.xyz,32768,32768,1.0,0.0941349,0.9370572776682792,0.06294272233172082,4000,16.757672110741936,32,834
snapshot_835.xyz,2048,32768,0.0625,0.111378,0.9640529381724386,0.035947061827561355,4000,16.757672110741936,32,835
snapshot_835.xyz,4096,32768,0.125,0.106633,0.9672629306434934,0.032737069356506554,4000,16.757672110741936,32,835
snapshot_835.xyz,8192,32768,0.25,0.101797,0.9543886295025407,0.045611370497459336,4000,16.757672110741936,32,835
snapshot_835.xyz,12000,32768,0.3662109375,0.100006,0.9570593245480558,0.042940675451944244,4000,16.757672110741936,32,835
snapshot_835.xyz,16384,32768,0.5,0.0986696,0.9546207430340558,0.04537925696594425,4000,16.757672110741936,32,835
snapshot_835.xyz,20000,32768,0.6103515625,0.097605,0.9552821657173057,0.04471783428269427,4000,16.757672110741936,32,835
snapshot_835.xyz,24576,32768,0.75,0.0963214,0.9467872413623629,0.05321275863763708,4000,16.757672110741936,32,835
snapshot_835.xyz,28000,32768,0.8544921875,0.095961,0.9500148500148501,0.04998514998514991,4000,16.757672110741936,32,835
snapshot_835.xyz,32768,32768,1.0,0.0953189,0.9514668450105309,0.048533154989469085,4000,16.757672110741936,32,835
snapshot_836.xyz,2048,32768,0.0625,0.11221,0.9643348229632176,0.0356651770367824,4000,16.757672110741936,32,836
snapshot_836.xyz,4096,32768,0.125,0.104823,0.9508445057237713,0.04915549427622867,4000,16.757672110741936,32,836
snapshot_836.xyz,8192,32768,0.25,0.10131,0.941262821465735,0.05873717853426497,4000,16.757672110741936,32,836
snapshot_836.xyz,12000,32768,0.3662109375,0.0996601,0.9475014736361735,0.05249852636382646,4000,16.757672110741936,32,836
snapshot_836.xyz,16384,32768,0.5,0.0980166,0.9471117982413759,0.052888201758624076,4000,16.757672110741936,32,836
snapshot_836.xyz,20000,32768,0.6103515625,0.097387,0.9491170279120537,0.05088297208794634,4000,16.757672110741936,32,836
snapshot_836.xyz,24576,32768,0.75,0.0962309,0.9509452048026088,0.0490547951973912,4000,16.757672110741936,32,836
snapshot_836.xyz,28000,32768,0.8544921875,0.0953182,0.9391880973494926,0.0608119026505074,4000,16.757672110741936,32,836
snapshot_836.xyz,32768,32768,1.0,0.0950404,0.9460709948436161,0.05392900515638388,4000,16.757672110741936,32,836
snapshot_837.xyz,2048,32768,0.0625,0.110545,0.9500257820556892,0.049974217944310784,4000,16.757672110741936,32,837
snapshot_837.xyz,4096,32768,0.125,0.103917,0.9543300578565524,0.04566994214344755,4000,16.757672110741936,32,837
snapshot_837.xyz,8192,32768,0.25,0.0993568,0.9231158019919725,0.07688419800802748,4000,16.757672110741936,32,837
snapshot_837.xyz,12000,32768,0.3662109375,0.0981019,0.9221316714605307,0.07786832853946934,4000,16.757672110741936,32,837
snapshot_837.xyz,16384,32768,0.5,0.0968403,0.9299138651225767,0.07008613487742332,4000,16.757672110741936,32,837
snapshot_837.xyz,20000,32768,0.6103515625,0.096187,0.9454196972675447,0.05458030273245529,4000,16.757672110741936,32,837
snapshot_837.xyz,24576,32768,0.75,0.0951449,0.9368805080990597,0.06311949190094035,4000,16.757672110741936,32,837
snapshot_837.xyz,28000,32768,0.8544921875,0.0949967,0.9427081472660515,0.057291852733948545,4000,16.757672110741936,32,837
snapshot_837.xyz,32768,32768,1.0,0.0944136,0.9365963989881454,0.0634036010118546,4000,16.757672110741936,32,837
snapshot_838.xyz,2048,32768,0.0625,0.108877,0.9492162298826524,0.05078377011734758,4000,16.757672110741936,32,838
snapshot_838.xyz,4096,32768,0.125,0.103917,0.9426262223109159,0.05737377768908414,4000,16.757672110741936,32,838
snapshot_838.xyz,8192,32768,0.25,0.100822,0.9474060083255809,0.05259399167441914,4000,16.757672110741936,32,838
snapshot_838.xyz,12000,32768,0.3662109375,0.099141,0.9364320729944933,0.06356792700550673,4000,16.757672110741936,32,838
snapshot_838.xyz,16384,32768,0.5,0.0980166,0.9412093452020857,0.05879065479791434,4000,16.757672110741936,32,838
snapshot_838.xyz,20000,32768,0.6103515625,0.0967326,0.9397627582990878,0.06023724170091216,4000,16.757672110741936,32,838
snapshot_838.xyz,24576,32768,0.75,0.0959595,0.9457399103139014,0.054260089686098634,4000,16.757672110741936,32,838
snapshot_838.xyz,28000,32768,0.8544921875,0.09572,0.9438911349965486,0.05610886500345136,4000,16.757672110741936,32,838
snapshot_838.xyz,32768,32768,1.0,0.0950404,0.9434601334180431,0.056539866581956866,4000,16.757672110741936,32,838
snapshot_839.xyz,2048,32768,0.0625,0.108042,0.9154937931618863,0.08450620683811372,4000,16.757672110741936,32,839
snapshot_839.xyz,4096,32768,0.125,0.104823,0.9355771547915495,0.06442284520845054,4000,16.757672110741936,32,839
snapshot_839.xyz,8192,32768,0.25,0.101066,0.9347836140477446,0.06521638595225543,4000,16.757672110741936,32,839
snapshot_839.xyz,12000,32768,0.3662109375,0.0996601,0.9475014736361735,0.05249852636382646,4000,16.757672110741936,32,839
snapshot_839.xyz,16384,32768,0.5,0.0981473,0.9448233040364271,0.055176695963572886,4000,16.757672110741936,32,839
snapshot_839.xyz,20000,32768,0.6103515625,0.0968417,0.9418108436664235,0.058189156333576464,4000,16.757672110741936,32,839
snapshot_839.xyz,24576,32768,0.75,0.09605,0.9383089923313632,0.06169100766863678,4000,16.757672110741936,32,839
snapshot_839.xyz,28000,32768,0.8544921875,0.0958004,0.9409816420945103,0.059018357905489705,4000,16.757672110741936,32,839
snapshot_839.xyz,32768,32768,1.0,0.0953189,0.9475322325715478,0.05246776742845216,4000,16.757672110741936,32,839
snapshot_840.xyz,2048,32768,0.0625,0.108877,0.9492162298826524,0.05078377011734758,4000,16.757672110741936,32,840
snapshot_840.xyz,4096,32768,0.125,0.102557,0.9190354147250699,0.08096458527493011,4000,16.757672110741936,32,840
snapshot_840.xyz,8192,32768,0.25,0.0991124,0.9250132994857532,0.07498670051424683,4000,16.757672110741936,32,840
snapshot_840.xyz,12000,32768,0.3662109375,0.0974086,0.9230767772871141,0.07692322271288587,4000,16.757672110741936,32,840
snapshot_840.xyz,16384,32768,0.5,0.0967095,0.922897441525351,0.07710255847464897,4000,16.757672110741936,32,840
snapshot_840.xyz,20000,32768,0.6103515625,0.0959687,0.925507989931818,0.07449201006818196,4000,16.757672110741936,32,840
snapshot_840.xyz,24576,32768,0.75,0.0949638,0.9334427679756229,0.06655723202437713,4000,16.757672110741936,32,840
snapshot_840.xyz,28000,32768,0.8544921875,0.0944338,0.9393593952054113,0.06064060479458866,4000,16.757672110741936,32,840
snapshot_840.xyz,32768,32768,1.0,0.0940652,0.9312187540217596,0.06878124597824042,4000,16.757672110741936,32,840
snapshot_841.xyz,2048,32768,0.0625,0.111378,0.9307327834741408,0.06926721652585921,4000,16.757672110741936,32,841
snapshot_841.xyz,4096,32768,0.125,0.10437,0.9278075579379684,0.07219244206203157,4000,16.757672110741936,32,841
snapshot_841.xyz,8192,32768,0.25,0.10009,0.9362605702312355,0.06373942976876446,4000,16.757672110741936,32,841
snapshot_841.xyz,12000,32768,0.3662109375,0.0982751,0.9358642034091991,0.06413579659080093,4000,16.757672110741936,32,841
snapshot_841.xyz,16384,32768,0.5,0.0973633,0.9479529544635816,0.05204704553641837,4000,16.757672110741936,32,841
snapshot_841.xyz,20000,32768,0.6103515625,0.0966235,0.9436718070924203,0.05632819290757973,4000,16.757672110741936,32,841
snapshot_841.xyz,24576,32768,0.75,0.0956881,0.9422293338585003,0.05777066614149973,4000,16.757672110741936,32,841
snapshot_841.xyz,28000,32768,0.8544921875,0.0948359,0.941112434256227,0.05888756574377296,4000,16.757672110741936,32,841
snapshot_841.xyz,32768,32768,1.0,0.0944833,0.9411718415364233,0.058828158463576696,4000,16.757672110741936,32,841
snapshot_842.xyz,2048,32768,0.0625,0.113041,0.9927023324434453,0.007297667556554699,4000,16.757672110741936,32,842
snapshot_842.xyz,4096,32768,0.125,0.103917,0.9387941314638817,0.06120586853611831,4000,16.757672110741936,32,842
snapshot_842.xyz,8192,32768,0.25,0.0993568,0.9252046298969168,0.07479537010308324,4000,16.757672110741936,32,842
snapshot_842.xyz,12000,32768,0.3662109375,0.0984484,0.9531538334930824,0.04684616650691764,4000,16.757672110741936,32,842
snapshot_842.xyz,16384,32768,0.5,0.0972325,0.9383564948851573,0.061643505114842734,4000,16.757672110741936,32,842
snapshot_842.xyz,20000,32768,0.6103515625,0.0965144,0.9386277656212011,0.06137223437879891,4000,16.757672110741936,32,842
snapshot_842.xyz,24576,32768,0.75,0.095869,0.9381905367715417,0.06180946322845826,4000,16.757672110741936,32,842
snapshot_842.xyz,28000,32768,0.8544921875,0.0955593,0.9497992247291521,0.050200775270847875,4000,16.757672110741936,32,842
snapshot_842.xyz,32768,32768,1.0,0.0947619,0.9439470459910946,0.05605295400890542,4000,16.757672110741936,32,842
snapshot_843.xyz,2048,32768,0.0625,0.111378,0.9504215448680753,0.049578455131924715,4000,16.757672110741936,32,843
snapshot_843.xyz,4096,32768,0.125,0.104823,0.9469790048061287,0.05302099519387127,4000,16.757672110741936,32,843
snapshot_843.xyz,8192,32768,0.25,0.10009,0.9513806378023857,0.04861936219761431,4000,16.757672110741936,32,843
snapshot_843.xyz,12000,32768,0.3662109375,0.0984484,0.9375145224264356,0.062485477573564374,4000,16.757672110741936,32,843
snapshot_843.xyz,16384,32768,0.5,0.0976247,0.942141478479058,0.05785852152094195,4000,16.757672110741936,32,843
snapshot_843.xyz,20000,32768,0.6103515625,0.0971689,0.9459957552864208,0.05400424471357923,4000,16.757672110741936,32,843
snapshot_843.xyz,24576,32768,0.75,0.0959595,0.9516487330787922,0.048351266921207836,4000,16.757672110741936,32,843
snapshot_843.xyz,28000,32768,0.8544921875,0.0952379,0.9413650291588416,0.05863497084115843,4000,16.757672110741936,32,843
snapshot_843.xyz,32768,32768,1.0,0.0946226,0.9425594437637589,0.057440556236241114,4000,16.757672110741936,32,843
snapshot_844.xyz,2048,32768,0.0625,0.109712,0.963467753266826,0.03653224673317401,4000,16.757672110741936,32,844
snapshot_844.xyz,4096,32768,0.125,0.103464,0.9234476664792353,0.07655233352076474,4000,16.757672110741936,32,844
snapshot_844.xyz,8192,32768,0.25,0.100578,0.956019200608336,0.043980799391663994,4000,16.757672110741936,32,844
snapshot_844.xyz,12000,32768,0.3662109375,0.0986216,0.9453667046903309,0.054633295309669094,4000,16.757672110741936,32,844
snapshot_844.xyz,16384,32768,0.5,0.0976247,0.9468933074684772,0.05310669253152278,4000,16.757672110741936,32,844
snapshot_844.xyz,20000,32768,0.6103515625,0.0967326,0.9387686574406553,0.061231342559344704,4000,16.757672110741936,32,844
snapshot_844.xyz,24576,32768,0.75,0.0961405,0.9466840628231008,0.0533159371768992,4000,16.757672110741936,32,844
snapshot_844.xyz,28000,32768,0.8544921875,0.09572,0.9416625676340383,0.05833743236596167,4000,16.757672110741936,32,844
snapshot_844.xyz,32768,32768,1.0,0.0950404,0.9499955019341683,0.05000449806583174,4000,16.757672110741936,32,844
snapshot_845.xyz,2048,32768,0.0625,0.10637,0.9013261026140745,0.09867389738592547,4000,16.757672110741936,32,845
snapshot_845.xyz,4096,32768,0.125,0.103464,0.919753580286423,0.08024641971357704,4000,16.757672110741936,32,845
snapshot_845.xyz,8192,32768,0.25,0.10009,0.9320321448193017,0.06796785518069826,4000,16.757672110741936,32,845
snapshot_845.xyz,12000,32768,0.3662109375,0.0977553,0.9248547749247857,0.07514522507521426,4000,16.757672110741936,32,845
snapshot_845.xyz,16384,32768,0.5,0.096317,0.9295213279289712,0.07047867207102876,4000,16.757672110741936,32,845
snapshot_845.xyz,20000,32768,0.6103515625,0.0957503,0.936140278836941,0.06385972116305905,4000,16.757672110741936,32,845
snapshot_845.xyz,24576,32768,0.75,0.095326,0.9328766453001908,0.06712335469980923,4000,16.757672110741936,32,845
snapshot_845.xyz,28000,32768,0.8544921875,0.0948359,0.9278625169994815,0.07213748300051848,4000,16.757672110741936,32,845
snapshot_845.xyz,32768,32768,1.0,0.0943439,0.9346254817074982,0.06537451829250185,4000,16.757672110741936,32,845
snapshot_846.xyz,2048,32768,0.0625,0.113041,0.9446296806972683,0.05537031930273173,4000,16.757672110741936,32,846
snapshot_846.xyz,4096,32768,0.125,0.107536,0.9675550197045222,0.03244498029547782,4000,16.757672110741936,32,846
snapshot_846.xyz,8192,32768,0.25,0.10131,0.9498228047477076,0.05017719525229236,4000,16.757672110741936,32,846
snapshot_846.xyz,12000,32768,0.3662109375,0.099314,0.9396015061779788,0.060398493822021226,4000,16.757672110741936,32,846
snapshot_846.xyz,16384,32768,0.5,0.0973633,0.9479529544635816,0.05204704553641837,4000,16.757672110741936,32,846
snapshot_846.xyz,20000,32768,0.6103515625,0.0965144,0.9366510743192097,0.06334892568079031,4000,16.757672110741936,32,846
snapshot_846.xyz,24576,32768,0.75,0.0956881,0.9439023427866831,0.05609765721331694,4000,16.757672110741936,32,846
snapshot_846.xyz,28000,32768,0.8544921875,0.0949967,0.9345469749139204,0.06545302508607964,4000,16.757672110741936,32,846
snapshot_846.xyz,32768,32768,1.0,0.0945529,0.9451225972831682,0.054877402716831836,4000,16.757672110741936,32,846
